abstract_text,authors,authors_orgn,download,journal,key,keywords,page,refer_key,title,url,year
"在对江汉盆地露头剖面野外实测、钻井及分析化验资料综合研究的基础上,运用层序地层学、沉积学和测井地质学原理,识别了白垩系层序及沉积相类型、沉积特征。研究表明,受燕山期幕式构造运动的影响,白垩系可划分为两个构造层序,主要发育冲积扇、辫状河、辫状河三角洲和氧化型湖泊四种主要沉积相类型;早白垩世,由于拉张断陷强度较弱,仅在盆地边缘断裂前缘的局部地区发育一套粒度较粗的冲积扇-辫状河砂砾岩沉积;至晚白垩世,在区域引张力的作用下盆地整体拉伸断陷,从盆缘往盆内方向依次发育冲积扇—辫状河—三角洲—氧化型湖泊沉积,构成一个自下而上粒度由粗变细的沉积序列。 ",李群|郭建华|曾芳|段海亭,中南大学地学与环境工程学院|中国石化江汉油田分公司勘探开发研究院|中国石化江汉油田分公司勘探开发研究院 湖南长沙410083,476,西南石油学院学报,166c5100-8417-11e8-9fe2-408d5c0cc128,沉积相|沉积演化|充填|白垩系|江汉盆地,5,0b724f0c-8417-11e8-825e-408d5c0cc128,江汉盆地白垩系沉积相与沉积演化,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:XNSY.0.2008-02-017,2006
"鄂尔多斯盆地上古生界盒8段和山2段储层是受河流作用控制为主的辫状河三角洲沉积体系,河道侧向摆动频繁、迁移改道明显,河道间相互叠置交错普遍,传统的径向模型往往难以取得满意拟合效果。文章针对辫状河沉积体系砂体特征,结合储层沉积背景,辫状河心滩、分流河道和边滩等微相不同的空间展布形态,建立了包括充分大砂体多层非均质模型和透镜状砂体多层非均质模型在内的多个单井地质概念模型;结合单井数值模拟对生产动态资料进行拟合,修正了储层参数,得到了能够反映储层真实情况的精细地质模型,评价了单井控制范围、控制储量、分析储层非均质性,深化了地质认识。研究认为,考虑物性网状低渗带分布的透镜状砂体多层非均质模型更适合辫状河沉积储层的特点,通过多模型对比评价,在油气藏开发评价初期不失为一种行之有效的方法。 ",徐文|王东旭|何丽萍,西北大学地质学系|中国石油长庆油田分公司勘探开发研究院|中国石油长庆油田分公司勘探开发研究院 中国石油长庆油田分公司勘探开发研究院,549,天然气工业,17fcd6c2-8417-11e8-8de5-408d5c0cc128,网状河|三角洲沉积|地质模型|数值模拟|最优化|鄂尔多斯盆地|晚古生代,5,0b724f0c-8417-11e8-825e-408d5c0cc128,辫状河三角洲沉积体单井地质模型优选研究,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:XNSY.0.2008-02-017,2005
牛屠油田东营组马圈子油层为牛居油田主要油层。该油层沉积相环境为一套河湖交互相．陆上辫状河沉积砂体可划分为河道底部沉积单无和河道充填砂坝沉积单元；水下辫状河道粒度变细，河道砂坝发育较差，并向曲流河道转变．除水下河道砂体外，还发育与河道伴生的砂坝和砂席．这些砂体形成了重要的层状构造油藏． ,赖伟庆|张金亮,西安石油学院石油天然汽地质研究所,60,西安石油学院学报(自然科学版),1adf53fe-8417-11e8-a75a-408d5c0cc128,东营组|牛居油田|沉积类型|沉积环境|层状油气藏|砂岩体,200k,,牛居油田马圈子油层沉积相类型初探,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:XASY.0.1996-02-004,1996
"盐家地区位于东营凹陷北部陡坡带,沙四上亚段形成了近岸水下扇沉积体系。本次研究利用扫描电镜、铸体薄片等方法,结合X-射线衍射分析化验资料,着重对成岩作用以及孔隙演化等方面做了研究。该区储层岩石类型主要为岩屑长石砂岩,成分成熟度和结构成熟度低;对储层有显著影响的成岩作用主要有机械压实作用,胶结作用,以及长石、岩屑等不稳定碎屑的溶蚀作用;通过有机质热演化、黏土矿物的含量变化及相互转化、石英加大程度以及溶蚀作用等的分析,可以推知盐家地区沙四上亚段储层处于中成岩阶段A期;2个次生孔隙发育带的形成分别与长石溶解与碳酸盐溶解有关。 ",董紫睿|张金亮|李德勇,中国海洋大学海洋地球科学学院|北京师范大学资源学院,235,中国海洋大学学报(自然科学版),1e0fb508-8417-11e8-a860-408d5c0cc128,盐家地区|沙四上亚段|成岩作用|成岩阶段|孔隙演化及成因,6,,盐家地区沙四上亚段储层成岩作用及孔隙演化,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2010
"随着渤海湾盆地东营凹陷勘探程度的逐步深入,地层油气藏在勘探中的地位不断提升,而成藏阶段的确定和划分对于地层油气藏成藏机理深入研究和成藏模式总结具有重要意义。在同源情况下,通过对东营凹陷不同区带不同类型油藏原油与烃源区源岩成熟度的对比分析,认为该区地层油气藏油气成熟度高,相对成藏时间晚;而次级构造带不同类型油藏有机包裹体均一温度统计分析表明,地层油气藏成藏时间主要在馆陶组沉积末期—明化镇组沉积时期。在综合考虑东营凹陷成藏地质要素历史演化的基础上,探讨并明确了与盆地构造—充填史相对应的地层油气藏成藏阶段模式,将其划分为多幕断陷期成藏准备、坳陷早期成藏高峰和坳陷后期油气保存等3个阶段。 ",程慧|常迎梅|经雅丽,中国石油化工股份有限公司胜利油田分公司地质科学研究院,606,石油实验地质,210f0076-8417-11e8-a02b-408d5c0cc128,原油成熟度|流体包裹体|成藏阶段|地层油气藏|东营凹陷|渤海湾盆地,4,1e0fb508-8417-11e8-a860-408d5c0cc128,渤海湾盆地东营凹陷地层油气藏成藏阶段分析,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2009
"古近系深层砂岩储层是目前惠民凹陷主要的勘探目的层,研究其储层特征及控制因素对凹陷内勘探井位的部署有着重要的指导意义。经过研究,区内沙三段和沙四段砂岩储层物性较好,属于中孔-中渗透性储层,其余层位储层物性较差,多属于低孔-中低渗透性储层。储层性质主要受到沉积条件、压实作用、胶结作用及溶蚀作用的控制,其中压实作用对储层物性影响最大,然后依次是溶蚀作用、沉积条件和胶结作用。 ",李德勇|张金亮|覃利娟,中国海洋大学海洋地球科学学院|中海油湛江分公司,290,中国海洋大学学报(自然科学版),229df6a4-8417-11e8-b06c-408d5c0cc128,储层物性|孔隙结构|影响因素|压实作用,7,1e0fb508-8417-11e8-a860-408d5c0cc128,惠民凹陷古近系深层砂岩储层特征及其影响因素,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2009
"通过对岩芯、岩石薄片的观察,运用扫描电镜、X衍射等分析方法,对永北地区沙三、四段砂砾岩储层进行了成岩作用研究,揭示了成岩作用对永北地区砂砾岩体储层物性的影响。认为胶结作用是储层物性变差的主要因素,胶结损孔率平均值高达43.95%;压实作用一方面导致储层原生孔隙减小,储层物性变差,另一方面强烈压实产生的大量粒内压裂缝,对砂砾岩储层物性具有一定的优化作用,但以损失原生孔隙为主,压实损孔率平均值为25.29%;溶蚀作用形成的次生孔隙为该储层主要的储集空间。有机质热演化、淋滤作用和异常高压所导致的溶蚀作用是该区次生孔隙形成的主要原因。 ",王书宝|钟建华|王勇|夏景生,中国科学院广州地球化学研究所|中国石油大学地球资源与信息学院,345,西南石油大学学报(自然科学版),243bdbf0-8417-11e8-8337-408d5c0cc128,储层|成岩作用|有机质热演化|淋滤作用|异常压力|东营凹陷,7,1e0fb508-8417-11e8-a860-408d5c0cc128,永北地区砂砾岩体成岩作用及次生孔隙成因,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2008
"The diagenetic processes of the Tabei sandstones in the Tarim Basin include compaction, cementation (quartz overgrowths, calcite, clay minerals and a minor amount of pyrite), and dissolution of the feldspar and calcite cement. Porosity was reduced by compaction from an assumed original 40% to about 22.1%. Cementation reduced porosity to 26.6%. The Tabei sandstones lost a little more porosity by compaction than by cementation. Quartz cementation, especially syntaxial quartz overgrowth, is a major... ",,,128,Petroleum Science,25af1f26-8417-11e8-9012-408d5c0cc128,,13,1e0fb508-8417-11e8-a860-408d5c0cc128,"Diagenesis and Its Effect on Reservoir Quality of Silurian Sandstones,Tabei Area,Tarim Basin,China",http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2007
"运用沉积学原理对塔中地区志留系经历复杂成岩演化的沥青砂岩进行研究分析,了解到该岩石主要经过压实作用、胶结作用和溶蚀作用等成岩作用。其胶结物的主要类型有绿泥石、伊利石、高岭石、伊-蒙混层等粘土矿物以及碳酸盐矿物、石英、长石、黄铁矿等。孔隙类型以粒间孔隙、粒内孔、铸模孔、特大孔、裂缝孔隙等为主,其中以粒间孔隙最为发育,低地温梯度有利于在深层形成次生孔隙。志留系沥青砂岩储层物性受沉积和成岩双重因素的影响,成岩演化阶段处于晚成岩A期。根据影响储层物性的储层成岩作用,可将成岩相类型划分为不稳定碎屑溶蚀成岩相、压实-弱溶蚀成岩相、压实充填成岩相、压实压溶成岩相、碳酸盐胶结成岩相等几种主要类型,成岩相类型决定了储层性质,不稳定碎屑溶蚀成岩相和压实-弱溶蚀成岩相是本区较好的油气储层。 ",张金亮|杜桂林,中国海洋大学海洋地球科学学院|中国海洋大学海洋地球科学学院 山东青岛266003,419,矿物岩石,274ffb90-8417-11e8-9922-408d5c0cc128,志留系|沥青砂岩|高岭石|次生孔隙|成岩相|储层性质,9,1e0fb508-8417-11e8-a860-408d5c0cc128,塔中地区志留系沥青砂岩成岩作用及其对储层性质的影响,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2006
"庆阳地区长 8油层为湖泊三角洲前缘沉积。水下分流河道和河口砂坝组成的指状砂坝控制了水下三角洲沉积格局。砂岩主要由细砂和少量中砂组成 ,砂岩类型主要为细粒岩屑长石砂岩和长石岩屑砂岩。主要成岩矿物为绿泥石环边、方解石胶结物、石英和长石加大生长、伊利石、伊—蒙混层、钠长石和高岭石等。绿泥石环边的发育对原生粒间孔的保存起到有利的作用 ,对石英和长石加大起到抑制作用。烃类注入时储层埋深已较大 ,不利于孔隙保存。储层发育粒间孔隙、粒内溶孔、铸模孔隙、特大孔隙、裂缝孔隙和微孔隙等多种孔隙类型 ,其中以粒间孔隙最为发育。局部发育的特大孔隙和伸长状孔隙表明该区发生了一定规模的次生溶蚀作用。长 8油层主要受埋藏作用的影响 ,成岩演化处于晚成岩A期。主要成岩相类型为绿泥石环边胶结成岩相、压实充填成岩相、压实压溶成岩相和碳酸盐胶结成岩相 ,不同成岩相类型决定了油气储层性质不同 ,绿泥石环边胶结成岩相构成了本区最好的储层类型。 ",张金亮|司学强|梁杰|林辉,中国海洋大学地球科学学院|中国海洋大学地球科学学院 山东青岛266003,1171,沉积学报,28da4f08-8417-11e8-baae-408d5c0cc128,湖泊三角洲|绿泥石环边|次生孔隙|成岩模式|成岩相|储层性质,9,1e0fb508-8417-11e8-a860-408d5c0cc128,陕甘宁盆地庆阳地区长8油层砂岩成岩作用及其对储层性质的影响,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2004
"砂岩储层中有机酸对矿物的溶解和沉淀在很大程度上影响着次生孔隙的发育。研究发现,有机酸之所以能提高石英的溶蚀速率和长石的溶解度,主要是由于在矿物的表面及溶液中形成络合物,有效地降低了矿物表面反应的活化能及溶液中硅、铝离子浓度的结果。有机酸与粘土矿物的吸附或催化反应可抑制长石等其他矿物的溶解。有机酸与CO2一起共同控制着体系中碳酸盐的溶解或沉淀。 ",郭春清|沈忠民|张林晔|徐大庆|苗德玉|陆现彩,成都理工大学能源学院|胜利油田有限公司地质科学研究院|南京大学地球科学学院 四川成都610059|山东东营257015|四川成都610059|江苏南京210093,1497,地质地球化学,2e28f3fe-8417-11e8-bc29-408d5c0cc128,有机酸|矿物|溶蚀作用|机理|次生孔隙,5,1e0fb508-8417-11e8-a860-408d5c0cc128,砂岩储层中有机酸对主要矿物的溶蚀作用及机理研究综述,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2003
"通过对铸体薄片、扫描电镜、阴极发光、物性、碳酸盐含量等大量资料研究 ,认为东营凹陷下第三系储层孔隙经历了由原生到次生的演化过程。在浅于 16 5 0m的深度 ,以原生孔隙为主 ;在 16 5 0～ 190 0m的深度 ,溶蚀作用相对较弱 ,形成了溶蚀与原生孔隙并存的混合孔隙段 ;超过 190 0m深度以后 ,溶蚀和胶结作用占主导地位 ,以次生孔隙为主。在不同地区、不同深度次生孔隙的发育程度不同 :北部陡坡带的次生孔隙主要发育于16 5 0～ 2 4 5 0m ,特别是在 2 10 0m次生孔隙的发育程度最高 ;中央隆起带次生孔隙均从 16 0 0m深度以下比较发育 ,而在 185 0～ 2 5 0 0m深度段最为发育 ;在南部缓坡带 ,次生孔隙总体上主要发育于 190 0～ 2 6 0 0m深度段。因此 ,由北向南次生孔隙发育的深度有增大趋势 ,但发育程度则明显减弱。次生孔隙的形成主要与碳酸盐、长石的溶蚀以及粘土矿物的脱水作用密切相关 ,是无机成岩作用和有机热成熟演化产生的CO2 和有机酸溶蚀可溶组分的结果。东营凹陷碎屑岩次生孔隙的分布具有以下规律 :在纵向上受控于烃源岩的成熟时间 ,... ",张琴|钟大康|朱筱敏|宋刚|张善文|蔡进功,石油大学|胜利油田地质科学研究院|胜利油田地质科学研究院 北京102249|山东东营257062,895,石油与天然气地质,2fdd549e-8417-11e8-8eaa-408d5c0cc128,碎屑岩储层|次生孔隙|类型|演化|成因|东营凹陷,5,1e0fb508-8417-11e8-a860-408d5c0cc128,东营凹陷下第三系碎屑岩储层孔隙演化与次生孔隙成因,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2003
溶蚀型次生孔隙是碎屑岩储集层的一种重要孔隙类型，溶蚀型次生孔隙的形成机制是石油地质学家很感兴趣的问题之一。本文运用吐哈盆地北部坳陷与民和盆地巴州坳陷碎屑岩储集层的分析测试资料，对研究区碎屑岩储集层溶蚀型次生孔隙发育状况的主要影响因素进行了分析，阐明了原生有效碎屑岩体的形成和保存受沉积作用和成岩作用的控制，在有效碎屑岩体的成岩过程中孔隙流体性质的显著变化是大规模形成溶蚀型次生孔隙的直接原因。 ,刘林玉|陈刚|柳益群|邸世祥|薛祥煦,西北大学地质系,820,沉积学报,316d5fba-8417-11e8-91d9-408d5c0cc128,原生有效碎屑岩体|储集层|成岩作用|溶蚀型次生孔隙|pH值,109k,1e0fb508-8417-11e8-a860-408d5c0cc128,碎屑岩储集层溶蚀型次生孔隙发育的影响因素分析,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,1998
本文论述了干酪根有机酸在成岩演化和储层次生孔隙研究中的价值。认为与干酪根有机酸有成因关系的次生孔隙，是干酪根累积已产酸与矿物作用的结果；同时提出用地层干酪根有机酸的残酸相对总产量（用单位重量干酪根残酸产量，地层有机酸含量，地层厚度３要素之积表示）及其Σ双元酸／Σ单元酸比值（简称Σ双／Σ单）预测储层次生孔隙发育层段的新思路。 ,朱抱荃|程中第|应凤祥,北京石油勘探开发科学研究院实验中心,380,石油实验地质,32ebe42e-8417-11e8-9c34-408d5c0cc128,干酪根|累积产酸量|残余产酸量|地层有机酸相对总产量|Σ双元酸／Σ单元酸|地层有机酸溶蚀矿物的能力,500k,1e0fb508-8417-11e8-a860-408d5c0cc128,地层干酪根有机酸与储层次生孔隙的关系,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,1996
"随着渤海湾盆地东营凹陷勘探程度的逐步深入,地层油气藏在勘探中的地位不断提升,而成藏阶段的确定和划分对于地层油气藏成藏机理深入研究和成藏模式总结具有重要意义。在同源情况下,通过对东营凹陷不同区带不同类型油藏原油与烃源区源岩成熟度的对比分析,认为该区地层油气藏油气成熟度高,相对成藏时间晚;而次级构造带不同类型油藏有机包裹体均一温度统计分析表明,地层油气藏成藏时间主要在馆陶组沉积末期—明化镇组沉积时期。在综合考虑东营凹陷成藏地质要素历史演化的基础上,探讨并明确了与盆地构造—充填史相对应的地层油气藏成藏阶段模式,将其划分为多幕断陷期成藏准备、坳陷早期成藏高峰和坳陷后期油气保存等3个阶段。 ",程慧|常迎梅|经雅丽,中国石油化工股份有限公司胜利油田分公司地质科学研究院,606,石油实验地质,35fd37cc-8417-11e8-a4a1-408d5c0cc128,原油成熟度|流体包裹体|成藏阶段|地层油气藏|东营凹陷|渤海湾盆地,4,1e0fb508-8417-11e8-a860-408d5c0cc128,渤海湾盆地东营凹陷地层油气藏成藏阶段分析,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2009
"古近系深层砂岩储层是目前惠民凹陷主要的勘探目的层,研究其储层特征及控制因素对凹陷内勘探井位的部署有着重要的指导意义。经过研究,区内沙三段和沙四段砂岩储层物性较好,属于中孔-中渗透性储层,其余层位储层物性较差,多属于低孔-中低渗透性储层。储层性质主要受到沉积条件、压实作用、胶结作用及溶蚀作用的控制,其中压实作用对储层物性影响最大,然后依次是溶蚀作用、沉积条件和胶结作用。 ",李德勇|张金亮|覃利娟,中国海洋大学海洋地球科学学院|中海油湛江分公司,290,中国海洋大学学报(自然科学版),37ba410a-8417-11e8-a70e-408d5c0cc128,储层物性|孔隙结构|影响因素|压实作用,7,1e0fb508-8417-11e8-a860-408d5c0cc128,惠民凹陷古近系深层砂岩储层特征及其影响因素,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2009
"通过对岩芯、岩石薄片的观察,运用扫描电镜、X衍射等分析方法,对永北地区沙三、四段砂砾岩储层进行了成岩作用研究,揭示了成岩作用对永北地区砂砾岩体储层物性的影响。认为胶结作用是储层物性变差的主要因素,胶结损孔率平均值高达43.95%;压实作用一方面导致储层原生孔隙减小,储层物性变差,另一方面强烈压实产生的大量粒内压裂缝,对砂砾岩储层物性具有一定的优化作用,但以损失原生孔隙为主,压实损孔率平均值为25.29%;溶蚀作用形成的次生孔隙为该储层主要的储集空间。有机质热演化、淋滤作用和异常高压所导致的溶蚀作用是该区次生孔隙形成的主要原因。 ",王书宝|钟建华|王勇|夏景生,中国科学院广州地球化学研究所|中国石油大学地球资源与信息学院,345,西南石油大学学报(自然科学版),3947c688-8417-11e8-b39b-408d5c0cc128,储层|成岩作用|有机质热演化|淋滤作用|异常压力|东营凹陷,7,1e0fb508-8417-11e8-a860-408d5c0cc128,永北地区砂砾岩体成岩作用及次生孔隙成因,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2008
"The diagenetic processes of the Tabei sandstones in the Tarim Basin include compaction, cementation (quartz overgrowths, calcite, clay minerals and a minor amount of pyrite), and dissolution of the feldspar and calcite cement. Porosity was reduced by compaction from an assumed original 40% to about 22.1%. Cementation reduced porosity to 26.6%. The Tabei sandstones lost a little more porosity by compaction than by cementation. Quartz cementation, especially syntaxial quartz overgrowth, is a major... ",,,128,Petroleum Science,3aba63d8-8417-11e8-9d71-408d5c0cc128,,13,1e0fb508-8417-11e8-a860-408d5c0cc128,"Diagenesis and Its Effect on Reservoir Quality of Silurian Sandstones,Tabei Area,Tarim Basin,China",http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2007
"运用沉积学原理对塔中地区志留系经历复杂成岩演化的沥青砂岩进行研究分析,了解到该岩石主要经过压实作用、胶结作用和溶蚀作用等成岩作用。其胶结物的主要类型有绿泥石、伊利石、高岭石、伊-蒙混层等粘土矿物以及碳酸盐矿物、石英、长石、黄铁矿等。孔隙类型以粒间孔隙、粒内孔、铸模孔、特大孔、裂缝孔隙等为主,其中以粒间孔隙最为发育,低地温梯度有利于在深层形成次生孔隙。志留系沥青砂岩储层物性受沉积和成岩双重因素的影响,成岩演化阶段处于晚成岩A期。根据影响储层物性的储层成岩作用,可将成岩相类型划分为不稳定碎屑溶蚀成岩相、压实-弱溶蚀成岩相、压实充填成岩相、压实压溶成岩相、碳酸盐胶结成岩相等几种主要类型,成岩相类型决定了储层性质,不稳定碎屑溶蚀成岩相和压实-弱溶蚀成岩相是本区较好的油气储层。 ",张金亮|杜桂林,中国海洋大学海洋地球科学学院|中国海洋大学海洋地球科学学院 山东青岛266003,419,矿物岩石,3c4ecd26-8417-11e8-ae98-408d5c0cc128,志留系|沥青砂岩|高岭石|次生孔隙|成岩相|储层性质,9,1e0fb508-8417-11e8-a860-408d5c0cc128,塔中地区志留系沥青砂岩成岩作用及其对储层性质的影响,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2006
"庆阳地区长 8油层为湖泊三角洲前缘沉积。水下分流河道和河口砂坝组成的指状砂坝控制了水下三角洲沉积格局。砂岩主要由细砂和少量中砂组成 ,砂岩类型主要为细粒岩屑长石砂岩和长石岩屑砂岩。主要成岩矿物为绿泥石环边、方解石胶结物、石英和长石加大生长、伊利石、伊—蒙混层、钠长石和高岭石等。绿泥石环边的发育对原生粒间孔的保存起到有利的作用 ,对石英和长石加大起到抑制作用。烃类注入时储层埋深已较大 ,不利于孔隙保存。储层发育粒间孔隙、粒内溶孔、铸模孔隙、特大孔隙、裂缝孔隙和微孔隙等多种孔隙类型 ,其中以粒间孔隙最为发育。局部发育的特大孔隙和伸长状孔隙表明该区发生了一定规模的次生溶蚀作用。长 8油层主要受埋藏作用的影响 ,成岩演化处于晚成岩A期。主要成岩相类型为绿泥石环边胶结成岩相、压实充填成岩相、压实压溶成岩相和碳酸盐胶结成岩相 ,不同成岩相类型决定了油气储层性质不同 ,绿泥石环边胶结成岩相构成了本区最好的储层类型。 ",张金亮|司学强|梁杰|林辉,中国海洋大学地球科学学院|中国海洋大学地球科学学院 山东青岛266003,1171,沉积学报,3ddb924a-8417-11e8-91c9-408d5c0cc128,湖泊三角洲|绿泥石环边|次生孔隙|成岩模式|成岩相|储层性质,9,1e0fb508-8417-11e8-a860-408d5c0cc128,陕甘宁盆地庆阳地区长8油层砂岩成岩作用及其对储层性质的影响,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2004
"砂岩储层中有机酸对矿物的溶解和沉淀在很大程度上影响着次生孔隙的发育。研究发现,有机酸之所以能提高石英的溶蚀速率和长石的溶解度,主要是由于在矿物的表面及溶液中形成络合物,有效地降低了矿物表面反应的活化能及溶液中硅、铝离子浓度的结果。有机酸与粘土矿物的吸附或催化反应可抑制长石等其他矿物的溶解。有机酸与CO2一起共同控制着体系中碳酸盐的溶解或沉淀。 ",郭春清|沈忠民|张林晔|徐大庆|苗德玉|陆现彩,成都理工大学能源学院|胜利油田有限公司地质科学研究院|南京大学地球科学学院 四川成都610059|山东东营257015|四川成都610059|江苏南京210093,1497,地质地球化学,3f6dec94-8417-11e8-bd23-408d5c0cc128,有机酸|矿物|溶蚀作用|机理|次生孔隙,5,1e0fb508-8417-11e8-a860-408d5c0cc128,砂岩储层中有机酸对主要矿物的溶蚀作用及机理研究综述,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2003
"通过对铸体薄片、扫描电镜、阴极发光、物性、碳酸盐含量等大量资料研究 ,认为东营凹陷下第三系储层孔隙经历了由原生到次生的演化过程。在浅于 16 5 0m的深度 ,以原生孔隙为主 ;在 16 5 0～ 190 0m的深度 ,溶蚀作用相对较弱 ,形成了溶蚀与原生孔隙并存的混合孔隙段 ;超过 190 0m深度以后 ,溶蚀和胶结作用占主导地位 ,以次生孔隙为主。在不同地区、不同深度次生孔隙的发育程度不同 :北部陡坡带的次生孔隙主要发育于16 5 0～ 2 4 5 0m ,特别是在 2 10 0m次生孔隙的发育程度最高 ;中央隆起带次生孔隙均从 16 0 0m深度以下比较发育 ,而在 185 0～ 2 5 0 0m深度段最为发育 ;在南部缓坡带 ,次生孔隙总体上主要发育于 190 0～ 2 6 0 0m深度段。因此 ,由北向南次生孔隙发育的深度有增大趋势 ,但发育程度则明显减弱。次生孔隙的形成主要与碳酸盐、长石的溶蚀以及粘土矿物的脱水作用密切相关 ,是无机成岩作用和有机热成熟演化产生的CO2 和有机酸溶蚀可溶组分的结果。东营凹陷碎屑岩次生孔隙的分布具有以下规律 :在纵向上受控于烃源岩的成熟时间 ,... ",张琴|钟大康|朱筱敏|宋刚|张善文|蔡进功,石油大学|胜利油田地质科学研究院|胜利油田地质科学研究院 北京102249|山东东营257062,895,石油与天然气地质,4105855c-8417-11e8-aef1-408d5c0cc128,碎屑岩储层|次生孔隙|类型|演化|成因|东营凹陷,5,1e0fb508-8417-11e8-a860-408d5c0cc128,东营凹陷下第三系碎屑岩储层孔隙演化与次生孔隙成因,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,2003
溶蚀型次生孔隙是碎屑岩储集层的一种重要孔隙类型，溶蚀型次生孔隙的形成机制是石油地质学家很感兴趣的问题之一。本文运用吐哈盆地北部坳陷与民和盆地巴州坳陷碎屑岩储集层的分析测试资料，对研究区碎屑岩储集层溶蚀型次生孔隙发育状况的主要影响因素进行了分析，阐明了原生有效碎屑岩体的形成和保存受沉积作用和成岩作用的控制，在有效碎屑岩体的成岩过程中孔隙流体性质的显著变化是大规模形成溶蚀型次生孔隙的直接原因。 ,刘林玉|陈刚|柳益群|邸世祥|薛祥煦,西北大学地质系,820,沉积学报,429214c8-8417-11e8-b5f8-408d5c0cc128,原生有效碎屑岩体|储集层|成岩作用|溶蚀型次生孔隙|pH值,109k,1e0fb508-8417-11e8-a860-408d5c0cc128,碎屑岩储集层溶蚀型次生孔隙发育的影响因素分析,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,1998
本文论述了干酪根有机酸在成岩演化和储层次生孔隙研究中的价值。认为与干酪根有机酸有成因关系的次生孔隙，是干酪根累积已产酸与矿物作用的结果；同时提出用地层干酪根有机酸的残酸相对总产量（用单位重量干酪根残酸产量，地层有机酸含量，地层厚度３要素之积表示）及其Σ双元酸／Σ单元酸比值（简称Σ双／Σ单）预测储层次生孔隙发育层段的新思路。 ,朱抱荃|程中第|应凤祥,北京石油勘探开发科学研究院实验中心,380,石油实验地质,440fd3e6-8417-11e8-820a-408d5c0cc128,干酪根|累积产酸量|残余产酸量|地层有机酸相对总产量|Σ双元酸／Σ单元酸|地层有机酸溶蚀矿物的能力,500k,1e0fb508-8417-11e8-a860-408d5c0cc128,地层干酪根有机酸与储层次生孔隙的关系,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,1996
松辽盆地和辽河盆地的砂岩储层中长石含量很高，次生孔隙主要是由长石颗粒溶解后形成的。本文运用扫描电镜、Ｘ衍射、氧碳稳定同位素等分析方法，对研究区砂岩储层中长石溶解作用发育状况以及溶解物质的迁移与沉淀的影响因素进行了分析，阐明了泥质岩在成岩过程中由于粘土矿物和有机质演化所释放出来的富含有机酸溶液对砂岩中长石溶解作用的发育产生着重要影响。 ,史基安|晋慧娟|薛莲花,中国科学院兰州地质研究所,1230,沉积学报,46e475e2-8417-11e8-9346-408d5c0cc128,砂岩|长石溶解作用|粘土矿物|有机酸|氧碳稳定同位素,455k,1e0fb508-8417-11e8-a860-408d5c0cc128,长石砂岩中长石溶解作用发育机理及其影响因素分析,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:QDHY.0.2010-12-020,1994
